"CÓDIGO DA RECEITA","MÊS","DESCRIÇÃO RECEITA","UNIDADE GESTORA","CLASSIFICAÇÃO","VALOR DO MÊS (R$)","SALDO ATÉ MÊS (R$)"
"011120431","10","IRRF S/ OS REND. DO TRABALHO","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","245043000.00"
"011120431","10","IRRF S/ OS REND. DO TRABALHO","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","15163643.55","176784882.66"
"011120431","11","IRRF S/ OS REND. DO TRABALHO","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","245043000.00"
"011120431","11","IRRF S/ OS REND. DO TRABALHO","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","17112134.71","193897017.37"
"011120431","12","IRRF S/ OS REND. DO TRABALHO","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","245043000.00"
"011120431","12","IRRF S/ OS REND. DO TRABALHO","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","58096648.20","251993665.57"
"011120434","1","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","2475000.00","2475000.00"
"011120434","1","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","42523.15","42523.15"
"011120434","2","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2475000.00"
"011120434","2","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","54998.02","97521.17"
"011120434","3","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2475000.00"
"011120434","3","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","153363.55","250884.72"
"011120434","4","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2475000.00"
"011120434","4","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","80926.71","331811.43"
"011120434","5","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2475000.00"
"011120434","5","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","123002.40","454813.83"
"011120434","6","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2475000.00"
"011120434","6","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","77328.31","532142.14"
"011120434","7","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2475000.00"
"011120434","7","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","117884.12","650026.26"
"011120434","8","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2475000.00"
"011120434","8","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","133881.39","783907.65"
"011120434","9","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2475000.00"
"011120434","9","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","80808.74","864716.39"
"011120434","10","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2475000.00"
"011120434","10","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","119447.97","984164.36"
"011120434","11","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2475000.00"
"011120434","11","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","94281.03","1078445.39"
"011120434","12","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2475000.00"
"011120434","12","IRRF S/ OUTROS RENDIMENTOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","226623.71","1305069.10"
"011120500","1","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","114065000.00","114065000.00"
"011120500","1","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","4265910.38","4265910.38"
"011120500","2","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","114065000.00"
"011120500","2","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","12345309.65","16611220.03"
"011120500","3","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","114065000.00"
"011120500","3","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","17108852.15","33720072.18"
"011120500","4","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","114065000.00"
"011120500","4","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","10446959.89","44167032.07"
"011120500","5","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","114065000.00"
"011120500","5","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","21132526.68","65299558.75"
"011120500","6","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","114065000.00"
"011120500","6","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","15221588.61","80521147.36"
"011120500","7","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","114065000.00"
"011120500","7","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","11817139.01","92338286.37"
"011120500","8","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","114065000.00"
"011120500","8","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","19028885.06","111367171.43"
"011120500","9","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","114065000.00"
"011120500","9","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","10805509.66","122172681.09"
"011120500","10","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","5073582.50","119138582.50"
"011120500","10","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","8308855.35","130481536.44"
"011120500","11","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","19392500.00","138531082.50"
"011120500","11","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","3912956.29","134394492.73"
"011120500","12","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","2050000.00","140581082.50"
"011120500","12","I P V A","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","3240723.23","137635215.96"
"011120700","1","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","4499000.00","4499000.00"
"011120700","1","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","615228.71","615228.71"
"011120700","2","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","4499000.00"
"011120700","2","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","820868.87","1436097.58"
"011120700","3","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","4499000.00"
"011120700","3","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","685463.62","2121561.20"
"011120700","4","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","4499000.00"
"011120700","4","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","733464.63","2855025.83"
"011120700","5","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","4499000.00"
"011120700","5","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","890457.08","3745482.91"
"011120700","6","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","4499000.00"
"011120700","6","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","819871.70","4565354.61"
"011120700","7","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","4499000.00"
"011120700","7","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","621197.08","5186551.69"
"011120700","8","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","4499000.00"
"011120700","8","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","974593.04","6161144.73"
"011120700","9","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","4499000.00"
"011120700","9","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","5691416.75","11852561.48"
"011120700","10","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","5265763.15","9764763.15"
"011120700","10","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","273178.11","12125739.59"
"011120700","11","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","250000.00","10014763.15"
"011120700","11","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","453922.92","12579662.51"
"011120700","12","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","466510.00","10481273.15"
"011120700","12","I T C D","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","770385.10","13350047.61"
"011130201","1","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","2519707000.00","2519707000.00"
"011130201","1","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","250022484.45","250022484.45"
"011130201","2","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2519707000.00"
"011130201","2","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","238278011.41","488300495.86"
"011130201","3","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2519707000.00"
"011130201","3","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","217890242.55","706190738.41"
"011130201","4","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2519707000.00"
"011130201","4","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","222145496.75","928336235.16"
"011130201","5","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2519707000.00"
"011130201","5","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","227976016.40","1156312251.56"
"011130201","6","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2519707000.00"
"011130201","6","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","233749439.28","1390061690.84"
"011130201","7","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2519707000.00"
"011130201","7","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","239239108.17","1629300799.01"
"011130201","8","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","13229400.00","2532936400.00"
"011130201","8","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","235773100.55","1865073899.56"
"011130201","9","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2532936400.00"
"011130201","9","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","237968935.22","2103042834.78"
"011130201","10","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","1036942.57","2533973342.57"
"011130201","10","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","217326250.73","2320369085.51"
"011130201","11","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","2533973342.57"
"011130201","11","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","244546378.82","2564915464.33"
"011130201","12","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","191643628.33","2725616970.90"
"011130201","12","I C M S","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","238972871.21","2803888335.54"
"011130202","1","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","64608000.00","64608000.00"
"011130202","1","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","6110511.55","6110511.55"
"011130202","2","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","64608000.00"
"011130202","2","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","6374163.57","12484675.12"
"011130202","3","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","64608000.00"
"011130202","3","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","5375302.59","17859977.71"
"011130202","4","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","64608000.00"
"011130202","4","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","5854942.26","23714919.97"
"011130202","5","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","64608000.00"
"011130202","5","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","5770297.09","29485217.06"
"011130202","6","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","64608000.00"
"011130202","6","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","6081584.81","35566801.87"
"011130202","7","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","64608000.00"
"011130202","7","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","5911358.52","41478160.39"
"011130202","8","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","64608000.00"
"011130202","8","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","5805846.09","47284006.48"
"011130202","9","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","64608000.00"
"011130202","9","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","5855605.54","53139612.02"
"011130202","10","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","64608000.00"
"011130202","10","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","6721369.76","59860981.78"
"011130202","11","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","64608000.00"
"011130202","11","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","6524476.70","66385458.48"
"011130202","12","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","64608000.00"
"011130202","12","ADICIONAL ICMS-FDO EST. COMBATE A POBREZA","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","6499074.41","72884532.89"
"011211700","1","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","1886000.00","1886000.00"
"011211700","1","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","18335.54","18335.54"
"011211700","2","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","1886000.00"
"011211700","2","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","73386.78","91722.32"
"011211700","3","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","1886000.00"
"011211700","3","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","129395.76","221118.08"
"011211700","4","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","1886000.00"
"011211700","4","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","115028.70","336146.78"
"011211700","5","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","1886000.00"
"011211700","5","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","64892.01","401038.79"
"011211700","6","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","1886000.00"
"011211700","6","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","40147.94","441186.73"
"011211700","7","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","1886000.00"
"011211700","7","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","27490.04","468676.77"
"011211700","8","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","1886000.00"
"011211700","8","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","33607.26","502284.03"
"011211700","9","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","1886000.00"
"011211700","9","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","28962.55","531246.58"
"011211700","10","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","1886000.00"
"011211700","10","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","0.00","531246.58"
"011211700","11","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","1886000.00"
"011211700","11","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","35180.07","566426.65"
"011211700","12","TAXA FISCALIZACAO DE VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","1886000.00"
"011211700","12","TAXA FISCALIZACAO VIGILANCIA SANITARIA","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","22530.40","588957.05"
"011212100","1","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","5869303.00","5869303.00"
"011212100","1","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","286136.67","286136.67"
"011212100","2","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","5869303.00"
"011212100","2","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","307490.71","593627.38"
"011212100","3","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","5869303.00"
"011212100","3","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","205723.70","799351.08"
"011212100","4","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","5869303.00"
"011212100","4","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","582628.82","1381979.90"
"011212100","5","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","5869303.00"
"011212100","5","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","512715.56","1894695.46"
"011212100","6","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","5869303.00"
"011212100","6","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","514078.84","2408774.30"
"011212100","7","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","5869303.00"
"011212100","7","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","380134.51","2788908.81"
"011212100","8","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","5869303.00"
"011212100","8","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","663357.96","3452266.77"
"011212100","9","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","5869303.00"
"011212100","9","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","733344.82","4185611.59"
"011212100","10","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","5869303.00"
"011212100","10","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","488283.39","4673894.98"
"011212100","11","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","5869303.00"
"011212100","11","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","549580.07","5223475.05"
"011212100","12","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","5869303.00"
"011212100","12","TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","489826.11","5713301.16"
"011219901","1","TAXAS FESP/PODER DE POLICIA","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","462000.00","462000.00"
